"ID","sex"
"B3Y6030",1
"B3Y6031",2
"B3Y6032",1
"B3Y6033",2
"B3Y6034",2
"B3Y6035",2
"B3Y6036",2
"X01021412",2
"B2V8840",1
"B2X7979",1
"B2X7980",1
"B2X7981",1
"B2X7982",2
"B2X7983",2
"B2X7984",2
"B2X7985",2
"X01021612",2
"B2V8872",1
"B2V8873",1
"B2V8874",2
"B2V8875",1
"B2V8876",1
"B2V8877",2
"B2V8878",2
"B2V8879",2
"B2V8880",1
"B2V8881",2
"B2X4996",1
"B2V8894",1
"B2V8895",1
"B2V8896",1
"B2V8897",2
"B2V8898",1
"B2V8899",1
"B2V8900",2
"B2X4974",1
"B2X4976",2
"B2X7916",1
"B2X7917",1
"B2X7918",1
"B2X7919",1
"B2X7920",2
"B2X7921",2
"B2X7922",1
"B2X7923",1
"B2X4953",1
"B2X5000",2
"B3Y6709",1
"B3Y6710",2
"X01022312",1
"B2X7546",1
"B2X7547",1
"B2X7548",1
"B2X7549",2
"B2X7550",1
"B2X7551",1
"B2X7552",1
"B2X7553",2
"B2X7554",2
"B2X7555",1
"X01022412",2
"B3Y6532",2
"B3Y6533",2
"B3Y6534",1
"B3Y6535",2
"B3Y6536",1
"B3Y6537",1
"B3Y6538",1
"B3Y6539",1
"B3Y6540",1
"B3Y6541",2
"B3Y6542",2
"B2X7556",2
"B2X7557",2
"B2X7558",1
"B2X7559",1
"B2X7560",1
"B2X7561",1
"B2X7562",1
"X01022612",2
"X02022612",2
"B2X4999",2
"B3Y6711",1
"B3Y6712",2
"B3Y6713",2
"B3Y6714",2
"X01022712",2
"B2X7808",1
"B2X7809",1
"B2X7810",2
"B2X7811",1
"B2X7812",2
"B2X7813",2
"B2X7814",1
"B2X7815",1
"B2X7110",1
"B2X7738",1
"B2X7739",2
"B2X7740",1
"B2X7741",1
"B2X7742",1
"B2X7743",2
"B2X7744",2
"B2X7745",1
"B3Y5517",1
"B3Y5518",2
"B3Y5519",1
"B3Y5520",2
"B3Y5521",1
"B3Y5522",2
"B3Y5523",1
"B3Y5524",2
"B3Y5525",2
"B2X4991",2
"B2X7746",1
"B2X7747",1
"B2X7748",1
"B2X7749",2
"B2X7750",1
"B2X7751",1
"B2X7752",1
"B2X7753",2
"B2X7754",1
"B2V8835",1
"B3Y5561",1
"B3Y5562",1
"B3Y5563",2
"B3Y5565",2
"B3Y5566",1
"B3Y5567",2
"B3Y5568",2
"X01023512",2
"B2X7732",1
"B2X7733",1
"B2X7734",2
"B2X7735",2
"B2X7736",2
"B2X7737",1
"X01023912",2
"X02023912",2
"X03023912",2
"B3Y5556",2
"B3Y5557",2
"B3Y5558",1
"B3Y5559",1
"B3Y5560",1
"X01024012",2
"B3Y6715",1
"B3Y6716",1
"B3Y6717",2
"B3Y6718",2
"B3Y6719",1
"B3Y6720",2
"X01024212",2
"X02024212",1
"X03024212",2
"B2X7591",2
"B2X7592",1
"B2X7593",1
"B2X7594",2
"B2X7595",1
"B2X7596",2
"B2X7597",1
"B2X7598",1
"B2X7599",2
"B2X7600",2
"X01024712",1
"B2X4967",1
"B3Y5878",1
"B3Y5879",2
"B3Y5880",2
"B3Y5881",2
"B3Y5882",1
"B3Y5883",2
"B3Y5884",1
"B3Y5885",1
"B3Y5886",1
"B3Y5887",2
"B3Y5888",1
"B2V8825",1
"B3Y5578",2
"B3Y5579",1
"B3Y5580",2
"B3Y5581",1
"B3Y5582",1
"B3Y5583",1
"B3Y5584",1
"B3Y5585",2
"B3Y5586",2
"B3Y5587",2
"B2X7452",2
"B2X7453",1
"B3Y6721",1
"B3Y6723",2
"B3Y6724",2
"B3Y6725",2
"B3Y6726",1
"B3Y6727",2
"B3Y6728",2
"B2V8824",2
"B2X7901",2
"B2X7902",2
"B2X7903",1
"B2X7904",2
"B2X7905",2
"B2X7906",1
"B2X7907",1
"B2X4975",2
"B2X7908",2
"B2X7909",2
"B2X7910",2
"B2X7911",1
"B2X7912",2
"B2X7913",1
"B2X7914",2
"B2X7915",2
"X01025412",2
"B2X7725",2
"B2X7726",2
"B2X7727",2
"B2X7728",1
"B2X7729",1
"B2X7730",1
"B2X7731",1
"X01025512",2
"X02025512",1
"X03025512",2
"B4H0102",2
"B3Y5570",1
"B3Y5571",1
"B3Y5572",2
"B3Y5573",2
"B3Y5574",1
"B3Y5575",1
"B3Y5576",2
"B3Y5577",2
"B2V8887",1
"B2V8888",1
"B2V8889",1
"B2V8890",1
"B2V8891",2
"B2V8892",1
"B2V8893",2
"B2V8882",1
"B2V8883",1
"B2V8884",1
"B2V8885",1
"B2V8886",1
"X01025812",1
"B2X4952",1
"B2X7714",1
"B2X7715",2
"B2X7716",1
"B2X7717",2
"B2V8839",1
"B2X4983",2
"B3Y5908",1
"B3Y5909",1
"B3Y5910",1
"B3Y5911",2
"B3Y5912",2
"B3Y5913",2
"B3Y5914",2
"B3Y5915",1
"B3Y5916",1
"B3Y5917",2
"X01026512",1
"X02026512",2
"X03026512",2
"X04026512",1
"X05026512",2
"X06026512",1
"X07026512",2
"B2X7765",2
"B2X7766",2
"B2X7767",1
"B2X7768",2
"B2X7769",2
"B2X7770",1
"B2X7771",1
"B2X7772",1
"B2X7773",1
"X01026612",2
"B3Y5701",2
"B3Y5702",1
"B3Y5703",1
"B3Y5704",2
"B3Y5705",2
"B3Y5706",1
"B3Y5707",2
"B3Y5708",2
"X01026712",1
"B2V8821",1
"B3Y5709",1
"B3Y5710",1
"B3Y5711",1
"B3Y5712",2
"B3Y5713",2
"B3Y5714",1
"B3Y5715",1
"B3Y5716",2
"B3Y5717",2
"B3Y5718",1
"B3Y5901",2
"B3Y5902",2
"B3Y5903",1
"B3Y5904",2
"B3Y5905",1
"B3Y5906",2
"B3Y5907",2
"X01026912",2
"B2X7718",2
"B2X7719",2
"B2X7720",1
"B2X7721",2
"B2X7722",2
"B2X7723",2
"X01027212",2
"B2X7986",1
"B2X7987",1
"B2X7988",2
"B2X7989",1
"B2X7990",2
"B2X7991",2
"B2X7992",2
"B2X7993",2
"B2X7994",1
"B2X7995",2
"B3Y5588",1
"B3Y5589",2
"B3Y5590",2
"B3Y5591",1
"B3Y5592",2
"B3Y5594",2
"B3Y5595",1
"B3Y5598",1
"X01027412",1
"B1V5098",2
"B2X7774",2
"B2X7775",1
"B2X7776",2
"B2X7777",1
"B2X7778",1
"B2X7779",1
"X01027612",2
"X02027612",2
"X03027612",2
"X04027612",1
"X05027612",2
"X06027612",2
"B2X4951",1
"B2X7112",1
"B2V8820",2
"B2V8823",1
"B2V8822",2
"B2X4954",1
"B2V8827",1
"B2V8826",2
"B2X7887",2
"X01000213",1
"X02000213",1
"X03000213",2
"X04000213",1
"X05000213",2
"X06000213",2
"X07000213",1
"X08000213",2
"X09000213",1
"X10000213",1
"X11000213",2
"B2X7817",1
"B4E9047",1
"B4E9048",2
"B4E9049",2
"B4E9050",1
"B4E9051",1
"B4E9052",2
"B4E9053",1
"B4E9054",2
"B4E9055",1
"B3Y5610",1
"B3Y5609",2
"B4E9127",1
"B4E9128",1
"B4E9129",1
"B4E9130",2
"B4E9131",1
"B4E9132",1
"B4E9133",2
"B4E9134",2
"B3Y5722",1
"B2X7848",1
"B2X7849",2
"B2X7850",1
"B2X7851",2
"B2X7852",1
"B2X7853",2
"B2X7854",2
"B2X7855",2
"B2X7856",1
"B2X7857",2
"B2X7858",2
"B2X7859",2
"B3Y5725",1
"B3Y5726",2
"B4E9101",1
"B4E9102",1
"B4E9103",2
"B4E9104",2
"B4E9105",2
"B4E9106",1
"B4E9107",1
"B4E9108",2
"B4E9109",2
"B4E9110",2
"B3Y6792",2
"B3Y6793",2
"B3Y6794",2
"B3Y6795",2
"B3Y6796",2
"B3Y6797",1
"B3Y6798",2
"B3Y6799",1
"B3Y6800",2
"B3Y6543",2
"B3Y6544",1
"B3Y6545",1
"B3Y6546",1
"B3Y6547",2
"B3Y6548",2
"B3Y6549",1
"B3Y6550",1
"B3Y6551",2
"B3Y6552",2
"X01001313",2
"X02001313",2
"B3Y6561",2
"B3Y6562",2
"B3Y6563",1
"B3Y6564",2
"B3Y6565",2
"B3Y6566",2
"B3Y6567",2
"B3Y6568",2
"B3Y6569",2
"B3Y6570",1
"B2X7886",1
"B2X7885",2
"B4E9406",2
"B4E9407",2
"B4E9408",1
"B4E9409",1
"B4E9410",2
"B4E9411",2
"B4E9412",2
"B4E9413",2
"B4E9414",1
"B3Y5721",2
"B3Y6983",2
"B3Y6984",2
"B3Y6985",1
"B3Y6986",1
"B3Y6987",1
"B3Y6988",1
"B3Y6989",2
"B3Y6990",2
"B3Y6991",1
"B3Y6992",2
"B2X7829",2
"B3Y6843",1
"B3Y6844",1
"B3Y6845",2
"B3Y6846",1
"B3Y6847",1
"B3Y6848",1
"B3Y6849",1
"B3Y6850",1
"B3Y6851",2
"B3Y6852",2
"B2X7832",2
"B3Y6553",1
"B3Y6554",1
"B3Y6555",2
"B3Y6556",1
"B3Y6557",2
"B3Y6558",1
"B3Y6559",2
"B3Y6560",1
"B3Y5723",1
"B3Y5724",2
"B3Y6962",2
"B3Y6963",1
"B3Y6964",1
"B3Y6965",1
"B3Y6966",1
"B3Y6967",1
"B3Y6968",1
"B3Y6969",1
"B3Y6970",1
"B3Y6971",2
"B3Y6972",2
"X01002613",1
"X02002613",2
"B3Y5738",1
"B3Y5739",1
"B3Y5740",1
"B3Y5741",2
"B3Y5742",2
"B3Y5743",1
"B3Y5744",2
"B3Y5746",1
"B3Y5747",1
"X01002913",2
"B3Y5733",2
"B4E9301",2
"B4E9302",1
"B4E9303",1
"B4E9304",1
"B4E9305",2
"B4E9306",2
"B4E9307",2
"X01003013",1
"X02003013",2
"X03003013",2
"X01003113",2
"X02003113",1
"X03003113",2
"X04003113",2
"X05003113",1
"X06003113",2
"X07003113",2
"X08003113",1
"X09003113",1
"X10003113",2
"B3Y5734",1
"B4E9182",1
"B4E9183",2
"B4E9184",2
"B4E9185",1
"B4E9186",2
"B4E9187",2
"X01003213",2
"X02003213",2
"X03003213",2
"X04003213",1
"X05003213",1
"X06003213",1
"X07003213",2
"B4E9176",1
"B4E9177",2
"B4E9178",1
"B4E9179",1
"B4E9180",2
"B4E9181",1
"X01003413",1
"X02003413",1
"X03003413",2
"B4E9415",2
"B4E9416",2
"B4E9417",2
"B4E9418",1
"B4E9419",1
"B4E9420",1
"X01003513",1
"B3Y5602",2
"B3Y6782",2
"B3Y6783",1
"B3Y6784",1
"B3Y6785",1
"B3Y6786",2
"B3Y6787",2
"B3Y6788",2
"B3Y6789",1
"B3Y6790",2
"B3Y6791",1
"B3Y5735",2
"B4E9384",1
"B4E9385",2
"B4E9386",2
"B4E9387",1
"B4E9388",1
"B3Y6973",2
"B3Y6974",2
"B3Y6975",2
"B3Y6976",1
"B3Y6977",2
"B3Y6978",1
"B3Y6979",2
"B3Y6980",1
"B3Y6981",1
"B3Y6982",2
"X01004313",2
"X01004413",1
"X02004413",2
"X03004413",1
"X04004413",2
"X05004413",1
"X06004413",2
"X07004413",2
"X08004413",1
"X01004713",2
"X02004713",2
"X03004713",2
"X04004713",2
"X05004713",2
"X06004713",2
"X07004713",2
"X08004713",2
"X09004713",1
"X10004713",1
"X11004713",2
"B3Y6583",1
"B3Y6584",1
"B3Y6585",2
"B3Y6586",1
"B3Y6587",1
"B3Y6588",2
"B3Y6589",2
"B3Y6590",2
"B3Y6591",2
"B3Y6592",1
"X01004913",2
"B2X7835",2
"B3Y6571",2
"B3Y6572",2
"B3Y6574",2
"B3Y6575",2
"B3Y6576",2
"B3Y6577",1
"B3Y6578",2
"B3Y6579",2
"B3Y6580",2
"B3Y6581",2
"B3Y6582",2
"X01005013",1
"B2X7889",1
"B2X7890",2
"B4E9421",2
"B4E9422",2
"B4E9423",2
"B4E9424",1
"B4E9425",1
"B4E9426",1
"X01005113",2
"B3Y5730",2
"B4E9356",2
"B4E9357",1
"B4E9358",1
"B4E9359",1
"B4E9360",1
"B4E9361",1
"B4E9362",1
"B4E9363",1
"B4E9364",1
"X01005513",1
"X01006113",2
"X01006213",2
"B2X7841",2
"B4E9038",1
"B4E9039",2
"B4E9040",2
"B4E9041",1
"B4E9042",1
"B4E9043",1
"B4E9044",1
"B4E9045",2
"B4E9046",2
"X01006513",2
"X01007013",2
"X02007013",1
"X03007013",1
"X04007013",1
"X05007013",1
"X06007013",2
"X07007013",2
"X08007013",1
"X09007013",1
"X10007013",2
"X11007013",2
"B3Y6781",1
"X01007113",2
"X02007113",2
"X03007113",1
"B3Y6760",1
"B3Y6761",2
"B3Y6762",1
"B3Y6763",1
"B3Y6764",2
"B3Y6765",1
"B3Y6766",1
"B3Y6767",1
"B3Y6768",2
"B3Y6769",1
"B3Y6770",2
"B3Y6861",1
"B3Y6862",1
"B3Y6863",2
"B3Y6864",1
"B3Y6865",1
"B3Y6866",1
"B3Y6867",1
"B3Y6868",2
"B3Y6869",2
"X01007713",1
"B3Y5720",1
"B3Y5719",2
"B2X7846",1
"B2X7847",1
"B3Y6993",1
"B3Y6994",2
"B3Y6995",1
"B3Y6996",1
"B3Y6997",1
"B3Y6998",1
"B3Y6999",1
"B3Y7000",1
"B3Y5732",1
"B3Y5731",2
"B4E9164",1
"X01008213",2
"X02008213",1
"X03008213",2
"X04008213",1
"B2X7834",1
"B2X7836",2
"B3Y6593",2
"B3Y6594",2
"B3Y6595",1
"B3Y6596",1
"B3Y6597",2
"B3Y6598",2
"B3Y6599",2
"B3Y6600",2
"B3Y6901",1
"B3Y6902",2
"B4E9056",2
"B4E9057",2
"B4E9058",1
"B4E9059",2
"B4E9060",2
"B4E9061",1
"B4E9062",1
"B4E9063",2
"X01008913",1
"X02008913",1
"X03008913",2
"B3Y5736",2
"X01009413",1
"X02009413",1
"X03009413",2
"X04009413",2
"X05009413",2
"X06009413",1
"X07009413",1
"B3Y5603",2
"B4E9165",1
"B4E9166",1
"B4E9167",1
"B4E9168",1
"B4E9169",2
"B4E9170",2
"B4E9171",1
"B4E9172",1
"B4E9173",2
"B4E9174",1
"B4E9175",2
"X01009513",2
"B3Y5737",2
"B4E9188",1
"B4E9189",2
"B4E9190",1
"B4E9191",2
"B4E9192",2
"B4E9193",2
"B4E9194",1
"B4E9195",2
"B4E9196",1
"B3Y5604",2
"B4E9064",1
"B4E9065",2
"B4E9066",1
"B4E9067",1
"B4E9068",2
"B2X7828",1
"B2X7833",2
"B3Y6853",1
"B3Y6854",1
"B3Y6855",1
"B3Y6856",1
"B3Y6857",1
"B3Y6858",2
"B3Y6859",1
"B3Y6860",2
"X01011113",2
"B4E9069",2
"B4E9070",1
"B4E9071",2
"B4E9072",1
"B4E9073",1
"B4E9074",2
"B4E9075",2
"B4E9076",2
"B4E9077",2
"B4E9078",2
"B4E9079",1
"B3Y6771",1
"B3Y6772",1
"B3Y6773",2
"B3Y6774",1
"B3Y6775",2
"B3Y6776",2
"B3Y6777",2
"B3Y6778",1
"B3Y6779",2
"B3Y6780",1
"X01012213",1
"X02012213",1
"B2X7842",1
"B3Y6953",1
"B3Y6954",2
"B3Y6955",1
"B3Y6956",1
"B3Y6957",2
"B3Y6958",2
"B3Y6959",1
"B3Y6960",2
"B3Y6961",2
"X01012713",2
"X02012713",2
"B3Y6945",1
"B3Y6946",1
"B3Y6947",1
"B3Y6948",1
"B3Y6949",2
"B3Y6950",2
"B3Y6951",2
"B3Y6952",2
"X01012913",1
"X02012913",1
"X02013613",2
"X03013613",2
"B3Y6801",2
"B3Y6802",2
"B3Y6803",2
"B3Y6804",2
"B3Y6805",1
"B3Y6806",2
"B3Y6807",1
"B3Y6808",1
"B3Y6809",2
"B3Y6810",2
"B3Y5606",1
"B4E9080",1
"B4E9081",2
"B4E9082",2
"B4E9083",2
"B4E9084",1
"B4E9085",2
"B4E9086",1
"B4E9087",2
"B4E9088",1
"B4E9089",1
"B4E9090",2
"B4E9091",2
"B2X7840",2
"X01014813",1
"X02014813",2
"X03014813",2
"X04014813",1
"X05014813",1
"X06014813",1
"X07014813",1
"X08014813",1
"X09014813",1
"B3Y5605",2
"X01015113",1
"X02015113",2
"X03015113",2
"X04015113",1
"X05015113",2
"X06015113",1
"X07015113",1
"X08015113",1
"X09015113",2
"X10015113",2
"X11015113",2
"B4E9390",2
"B4E9391",1
"B4E9392",2
"B4E9393",2
"B4E9394",2
"B4E9395",2
"B4E9396",1
"B4E9397",1
"B4E9398",1
"X01015413",2
"B4E9153",1
"B4E9154",1
"B4E9155",2
"B4E9156",2
"B4E9157",1
"B4E9158",1
"B4E9159",2
"B4E9160",1
"B4E9161",1
"B4E9162",1
"B4E9163",2
"B3Y5611",1
"B3Y5612",2
"B3Y5613",2
"B3Y5614",1
"B3Y5615",1
"B4E9197",1
"B4E9198",1
"B4E9199",1
"B4E9200",1
"B2X7826",1
"B2X7820",2
"B3Y6811",2
"B3Y6812",2
"B3Y6813",1
"B3Y6814",2
"B3Y6815",1
"B3Y6816",1
"B3Y6817",2
"B3Y6818",1
"B3Y6819",1
"B3Y6820",2
"B3Y6729",1
"B3Y6730",2
"B3Y6731",2
"B3Y6732",2
"B4E9092",1
"B4E9093",1
"B4E9094",2
"B4E9095",2
"B4E9096",2
"B4E9097",1
"B4E9098",2
"B4E9099",1
"B4E9100",2
"B2X7831",1
"B2X7830",2
"B3Y6894",1
"B3Y6895",2
"B3Y6896",2
"B3Y6897",2
"B3Y6898",1
"B3Y6899",2
"B3Y6900",2
"B4E9001",1
"B4E9002",1
"B4E9003",2
"B2X7838",1
"B2X7839",2
"X01017213",2
"X02017213",1
"X03017213",1
"X04017213",2
"X05017213",2
"X06017213",1
"X07017213",1
"X08017213",2
"X09017213",2
"X10017213",1
"X11017213",1
"X12017213",1
"B2X7827",1
"B3Y6877",2
"B3Y6878",2
"B3Y6879",1
"B3Y6880",2
"B3Y6881",1
"B3Y6882",2
"B3Y6883",1
"X01017813",2
"B4E9029",1
"B4E9030",2
"B4E9031",1
"B4E9032",2
"B4E9033",2
"B4E9034",1
"B4E9035",1
"B4E9036",1
"B4E9037",2
"X01017913",1
"X02017913",2
"B3Y6821",2
"B3Y6822",2
"B3Y6823",1
"B3Y6824",1
"B3Y6825",1
"X01018113",2
"X02018113",1
"X03018113",2
"B3Y6834",1
"B3Y6835",1
"B3Y6836",1
"B3Y6837",2
"B3Y6838",1
"B3Y6839",1
"B3Y6840",1
"B3Y6841",2
"B3Y6842",2
"X01018313",1
"X02018313",1
"B3Y5616",2
"B3Y5617",2
"B3Y5618",1
"B3Y5619",2
"B3Y5620",2
"B3Y5621",2
"B3Y5622",1
"B3Y5623",1
"B3Y5624",2
"B3Y5625",2
"B3Y5626",1
"X01018713",1
"B3Y6870",2
"B3Y6871",1
"B3Y6872",1
"B3Y6873",2
"B3Y6874",1
"B3Y6875",2
"B3Y6876",2
"B2X7867",1
"B2X7868",1
"B2X7869",2
"B2X7870",1
"B2X7871",2
"B2X7872",2
"B2X7873",1
"B2X7874",2
"B2X7875",1
"B2X7876",1
"B4E9346",1
"B4E9347",2
"B4E9348",2
"B4E9349",2
"B4E9350",2
"B4E9351",1
"B4E9352",1
"B4E9353",1
"B4E9354",1
"B4E9355",2
"X01019913",2
"B2X7845",1
"B4E9335",2
"B4E9336",2
"B4E9337",2
"B4E9338",1
"B4E9339",1
"B4E9340",1
"B4E9341",2
"B4E9342",2
"B4E9343",2
"B4E9344",1
"B4E9345",1
"X01020213",1
"B2X7823",1
"B2X7843",2
"B4E9376",1
"B4E9377",2
"B4E9378",2
"B4E9379",1
"B4E9380",1
"B4E9381",1
"B4E9382",2
"B4E9383",2
"X01020413",2
"X02020413",2
"B4E9399",1
"B4E9400",1
"B4E9401",2
"B4E9402",2
"B4E9403",2
"B4E9404",1
"B4E9405",1
"X01020813",2
"X02020813",2
"B4E9318",1
"B4E9319",1
"B4E9320",2
"B4E9321",1
"B4E9322",1
"B4E9323",2
"B4E9324",2
"B4E9325",1
"B4E9326",2
"B3Y5607",1
"B3Y6733",1
"B3Y6734",2
"B3Y6735",2
"B3Y6736",1
"B3Y6737",2
"B3Y6738",1
"B3Y6739",1
"B3Y6740",1
"B3Y6741",1
"B3Y6742",2
"X01021113",1
"B3Y6903",1
"B3Y6904",2
"B3Y6905",1
"B3Y6906",2
"B3Y6907",2
"B3Y6908",2
"B3Y6909",2
"B3Y6910",2
"B3Y6911",2
"B3Y6912",1
"B3Y6884",1
"B3Y6885",2
"B3Y6886",2
"B3Y6887",1
"B3Y6888",2
"B3Y6889",2
"B3Y6890",2
"B3Y6891",1
"B3Y6892",1
"B3Y6893",1
"B4E9020",1
"B4E9021",2
"B4E9022",1
"B4E9023",2
"B4E9024",1
"B4E9025",2
"B4E9026",2
"B4E9027",1
"B4E9028",1
"B4E9111",2
"B4E9112",1
"B4E9113",2
"B4E9114",1
"B4E9115",2
"B4E9116",1
"B4E9117",2
"B4E9118",2
"B4E9119",2
"B4E9144",1
"B4E9145",1
"B4E9146",1
"B4E9147",2
"B4E9148",1
"B4E9149",2
"B4E9150",2
"B4E9151",2
"B4E9152",1
"X01022413",2
"B2X7888",2
"B3Y5627",2
"B3Y5628",2
"B3Y5629",2
"B3Y5630",2
"B3Y5631",1
"B3Y5632",2
"B3Y6913",1
"B3Y6914",1
"B3Y6915",1
"B3Y6916",1
"B3Y6917",1
"B3Y6918",1
"B3Y6919",1
"B3Y6920",2
"B3Y6921",2
"B3Y6922",1
"B4E9308",1
"B4E9309",1
"B4E9310",2
"B4E9311",1
"B4E9312",1
"B4E9313",2
"B4E9314",2
"B4E9315",2
"B4E9316",2
"B4E9317",1
"X01023613",1
"B2X7837",2
"B4E9004",2
"B4E9005",1
"B4E9006",2
"B4E9007",2
"B4E9008",1
"B4E9009",2
"B4E9010",2
"B4E9011",1
"B4E9012",2
"B3Y6826",1
"B3Y6827",1
"B3Y6828",1
"B3Y6829",2
"B3Y6830",2
"B3Y6832",1
"B3Y6833",2
"X01023913",2
"B2X7822",1
"B4E9013",2
"B4E9014",1
"B4E9015",2
"B4E9016",1
"B4E9017",2
"B4E9018",2
"B4E9019",2
"X01024013",2
"X02024013",2
"B3Y6923",2
"B3Y6924",2
"B3Y6925",1
"B3Y6926",2
"B3Y6927",1
"B3Y6928",1
"B3Y6929",2
"B3Y6930",1
"B3Y6931",1
"B3Y6932",2
"B2X7860",2
"B2X7861",1
"B2X7862",2
"B2X7863",1
"B2X7864",2
"B2X7865",2
"B2X7866",2
"X01024513",1
"B4E9327",2
"B4E9328",2
"B4E9329",2
"B4E9330",1
"B4E9331",2
"B4E9332",1
"B4E9333",1
"B4E9334",2
"X01024913",1
"B3Y5748",2
"X01025113",1
"X02025113",2
"X03025113",2
"X04025113",1
"X05025113",1
"X06025113",1
"X07025113",2
"X08025113",2
"X09025113",1
"X10025113",2
"X11025113",1
"X12025113",2
"B3Y5729",2
"X01025213",1
"X02025213",2
"X03025213",2
"X04025213",1
"X05025213",1
"X06025213",1
"X07025213",1
"X08025213",2
"X09025213",1
"X10025213",1
"X11025213",1
"B2X7877",2
"B2X7878",1
"B2X7879",1
"B2X7880",1
"B2X7881",1
"B2X7882",2
"B2X7883",2
"B2X7884",1
"B2X7844",2
"B4E9365",1
"B4E9366",2
"B4E9367",2
"B4E9368",2
"B4E9369",2
"B4E9370",2
"B4E9371",1
"B4E9372",1
"B4E9373",2
"B4E9374",2
"B4E9375",2
"B3Y5633",2
"B3Y5634",1
"B3Y5635",2
"B3Y5636",1
"B3Y5637",2
"B3Y5638",2
"X01026213",1
"X02026213",2
"X03026213",1
"X04026213",2
"X05026213",2
"X06026213",1
"X07026213",1
"X08026213",2
"X09026213",2
"X10026213",2
"B3Y6933",2
"B3Y6934",1
"B3Y6935",2
"B3Y6936",2
"B3Y6937",2
"B3Y6938",1
"B3Y6939",1
"B3Y6940",2
"B3Y6941",1
"B3Y6942",2
"B3Y6943",1
"B3Y6944",2
"B3Y5608",1
"B3Y6753",2
"B3Y6754",2
"B3Y6755",1
"B3Y6756",2
"B3Y6757",2
"B3Y6758",2
"B3Y6759",2
"B3Y6743",1
"B3Y6744",1
"B3Y6745",2
"B3Y6746",1
"B3Y6747",1
"B3Y6748",2
"B3Y6749",1
"B3Y6750",2
"B3Y6751",2
"B3Y6752",2
"X01027213",1
"B3Y5728",1
"B4E9135",2
"B4E9136",2
"B4E9137",1
"B4E9138",1
"B4E9139",1
"B4E9140",2
"B4E9141",2
"B4E9142",2
"B4E9143",2
"B3Y5727",2
"B4E9120",1
"B4E9121",2
"B4E9122",1
"B4E9123",1
"B4E9124",1
"B4E9125",2
"B4E9126",2
"X01027513",1
"B2X7819",1
"B2X7816",1
"B2X7818",2
"B2X7821",2
"B2X7825",2
"B2X7824",1
"B4H1335",1
"B4H1336",1
"B4H1337",2
"B4H1338",2
"B4H1339",1
"B4H1340",1
"B4H1341",1
"B4H1342",2
"X01001014",1
"X02001014",1
"B4H1072",1
"B4H1073",2
"B4H1074",2
"B4H1075",2
"B4H1076",2
"B4H1077",1
"B4H1078",1
"B4H1079",1
"B4H1080",2
"X01001714",2
"X02001714",1
"B3Y5639",2
"X09002114",1
"X01002114",1
"X02002114",1
"X03002114",2
"X04002114",2
"X05002114",1
"X06002114",2
"X07002114",2
"X08002114",2
"B4E9469",2
"B4E9470",1
"B4E9471",2
"B4E9472",2
"B4E9473",1
"B4E9474",1
"B4E9475",2
"B4E9476",1
"B4E9477",2
"B4E9478",1
"B4E9479",2
"B3Y5760",2
"B4H1031",1
"B4H1032",2
"B4H1033",2
"B4H1034",2
"B4H1035",2
"B4H1036",2
"B4H1037",2
"B4H1038",1
"B4H1039",1
"B4H1040",1
"X01002614",2
"X02002614",1
"B4H1063",2
"B4H1064",1
"B4H1065",2
"B4H1066",1
"B4H1067",1
"B4H1068",2
"B4H1069",1
"B4H1070",1
"B4H1071",1
"X01002814",1
"B4H1228",2
"B4H1229",1
"B4H1230",1
"B4H1231",2
"B4H1232",1
"B4H1233",1
"B4H1234",1
"X01002914",2
"X02002914",1
"X03002914",1
"X04002914",1
"X01003214",1
"X02003214",2
"X03003214",2
"X04003214",2
"X05003214",1
"X06003214",1
"X07003214",1
"X08003214",2
"X09003214",1
"X10003214",2
"X11003214",2
"B4E9428",2
"B4E9430",1
"B4E9431",2
"B4E9432",2
"B4E9433",2
"B4E9434",2
"B4E9435",2
"B4E9436",2
"X01003614",1
"X02003614",2
"B3Y5763",2
"B4H1201",2
"B4H1202",1
"B4H1203",2
"B4H1204",1
"B4H1205",2
"B4H1206",1
"B4H1207",1
"B4H1208",1
"B4H1209",1
"X01003814",2
"X02003814",2
"B4E9449",1
"B4E9450",1
"B4E9451",2
"B4E9452",2
"B4E9453",1
"B4E9454",2
"B4E9455",1
"B4E9456",2
"B4E9457",2
"X01004414",2
"B4E9458",2
"B4E9459",1
"B4E9460",2
"B4E9461",1
"B4E9462",1
"B4E9463",2
"B4E9464",1
"B4E9465",1
"B4E9466",2
"B4E9467",1
"B4E9468",2
"B4H1118",2
"B4H1119",1
"B4H1120",1
"B4H1121",1
"B4H1122",1
"B4H1123",1
"B4H1124",2
"B4H1125",1
"B4H1126",1
"B4H1127",2
"B4H1128",1
"X01004814",2
"B4H1081",1
"B4H1082",2
"B4H1083",1
"B4H1084",2
"B4H1085",2
"B4H1086",1
"B4H1087",2
"B4H1088",2
"B4H1089",1
"B4H1090",1
"X01005014",2
"X02005014",1
"B3Y5798",2
"B4H1376",1
"B4H1377",2
"B4H1378",2
"B4H1379",1
"B4H1380",1
"B4H1381",2
"B4H1382",2
"B4H1383",1
"B4H1384",1
"B4H1385",2
"B4H1386",1
"X01005514",1
"B3Y5761",2
"B3Y5759",1
"X01006214",2
"X02006214",1
"X03006214",2
"X04006214",1
"X05006214",1
"X06006214",1
"X07006214",1
"X08006214",1
"X09006214",2
